song_id,id_parent,kpop_name,kname,original_name,name_aka,vtype,tags,vlink,id_artist,id_original_artist,releasedate,publishedon,views,likes,dislikes,lastupdate,recentviews,recentlikes,awards,regionlocked,id,is_collab,name,fname,alias,id_company,id_artist1,id_artist2,id_artist3,id_artist4,members,issolo,id_parentgroup,id_currentgroup,formation,disband,social,id_debut,debut_date,date_birth,fanclub,miak,miak_level,sales,gaondigital_times,gaondigital_firsts,yawards,yawards_total,yt_followers
18610,0,Love,김민석,[사물사답 OST #4] 김민석 (Kim Min Seok) - 사랑 (Love) MV,,main,,ESsO-rSnpXY,1467,0,2019-09-08,2019-09-08 00:00:00,119410,2963,0,2022-03-23 00:47:27,346,0,0,n,1467,n,Kim Min-seok,Kim Minseok,,281,0,0,0,0,male,y,0,290,2010,,"{""Y"":""UCofxBFn9XRlRNfOhk7qKlsw""}",0,,1991-08-26,,0,none,0,11,5,,0,6170
18613,0,STAY WITH ME,자우림,자우림(Jaurim) - 'STAY WITH ME' MV,,main,,p7Yc0kaz_hY,1079,0,2021-11-26,2021-11-26 00:00:00,303470,8062,0,2022-03-23 02:15:09,1392,24,0,n,1079,n,Jaurim,,,315,0,0,0,0,coed,n,0,0,1997,,"{""K"":""Jaurim"",""T"":""JaurimOfficial"",""I"":""jaurim_official"",""F"":""bandJAURIM"",""U"":""jaurim"",""W"":""www.interparkenter.com\-jaurim\-Main""}",0,1997-11-22,,,0,none,18757,35,0,"{""GDA"":2,""MAMA"":1}",3,0
18614,0,Bop,피원하모니,P1Harmony (피원하모니) – ‘Bop’ Choreography Video,,main,d,AeCy__EownE,695,0,2022-01-22,2022-01-22 00:00:00,103633,11692,0,2022-03-23 03:03:10,759,24,0,n,695,n,P1Harmony,,,10,0,0,0,0,male,n,0,0,2020,,"{""K"":""P1Harmony"",""T"":""P1H_official"",""I"":""p1h_official"",""F"":""P1Harmony"",""Y"":""UCe-XzQhLaq4zS_mPXzuc_2Q"",""V"":""9AAC91"",""A"":""p1harmony\-1536862708"",""W"":""www.fncent.com\-P1Harmony\-"",""D"":""p1harmony""}",7745,2020-10-28,,P1ece,0,none,204358,0,0,,0,493000
18616,0,Follow Me,피원하모니,P1Harmony (피원하모니) – ‘Follow Me’ Choreography Video,,main,d,zF39OnqUwJk,695,0,2022-01-20,2022-01-20 00:00:00,108168,12008,0,2022-03-23 02:03:05,741,27,0,n,695,n,P1Harmony,,,10,0,0,0,0,male,n,0,0,2020,,"{""K"":""P1Harmony"",""T"":""P1H_official"",""I"":""p1h_official"",""F"":""P1Harmony"",""Y"":""UCe-XzQhLaq4zS_mPXzuc_2Q"",""V"":""9AAC91"",""A"":""p1harmony\-1536862708"",""W"":""www.fncent.com\-P1Harmony\-"",""D"":""p1harmony""}",7745,2020-10-28,,P1ece,0,none,204358,0,0,,0,493000
18617,0,That'$ Money,피원하모니,P1Harmony (피원하모니) – ‘That'$ Money’ Choreography Video,That's Money,main,d,WtbhRG7pAow,695,0,2022-01-18,2022-01-18 00:00:00,164498,19258,0,2022-03-23 02:01:50,991,39,0,n,695,n,P1Harmony,,,10,0,0,0,0,male,n,0,0,2020,,"{""K"":""P1Harmony"",""T"":""P1H_official"",""I"":""p1h_official"",""F"":""P1Harmony"",""Y"":""UCe-XzQhLaq4zS_mPXzuc_2Q"",""V"":""9AAC91"",""A"":""p1harmony\-1536862708"",""W"":""www.fncent.com\-P1Harmony\-"",""D"":""p1harmony""}",7745,2020-10-28,,P1ece,0,none,204358,0,0,,0,493000
18618,0,Nemonade,피원하모니,P1Harmony (피원하모니) – ‘네모네이드 (Nemonade)' Choreography Video,,main,d,4DsgVpFPSOc,695,0,2020-11-08,2020-11-08 00:00:00,273263,26386,0,2022-03-23 15:47:55,283,10,0,n,695,n,P1Harmony,,,10,0,0,0,0,male,n,0,0,2020,,"{""K"":""P1Harmony"",""T"":""P1H_official"",""I"":""p1h_official"",""F"":""P1Harmony"",""Y"":""UCe-XzQhLaq4zS_mPXzuc_2Q"",""V"":""9AAC91"",""A"":""p1harmony\-1536862708"",""W"":""www.fncent.com\-P1Harmony\-"",""D"":""p1harmony""}",7745,2020-10-28,,P1ece,0,none,204358,0,0,,0,493000
18626,0,Feelin' Like,펜타곤,펜타곤(PENTAGON) - 'Feelin' Like' Official Music Video,,main,,8WXiFzebIxs,280,0,2022-01-24,2022-01-24 00:00:00,29782297,248928,0,2022-03-23 04:45:54,20294,466,1,n,280,n,PENTAGON,,,6,0,0,0,0,male,n,0,0,2016,,"{""W"":""www.cubeent.co.kr\-pentagon"",""K"":""Pentagon_(South_Korean_band)"",""T"":""CUBE_PTG"",""I"":""CUBE_PTG"",""F"":""pentagon.unitedcube"",""Y"":""UCw4NcAAtRsjL-cGlBrUnMTQ"",""U"":""officialpentagon"",""V"":""F2C18D"",""A"":""pentagon\-1346387122"",""D"":""pentagon"",""S"":""1wKpMkucynaTfG8lyPprYV""}",2673,2016-10-10,,UNIVERSE,0,none,649390,16,0,,0,1660000
18628,0,RICA RICA,네이처,NATURE (네이처) - 'RICA RICA' MV,,main,,It4HuJD49d4,380,0,2022-01-24,2022-01-24 00:00:00,1117651,50686,0,2022-03-23 04:46:19,9675,141,0,n,380,n,Nature,,,245,0,0,0,0,female,n,0,0,2018,,"{""K"":""Nature_(band)"",""W"":""nature.nchworld.com"",""T"":""nature_nchworld"",""I"":""nature.nchworld"",""F"":""nature.nchworld"",""V"":""C157BB""}",4588,2018-08-03,,,0,none,30924,0,0,,0,0
18629,0,Pink Cloud,휘인,휘인(Whee In) - [WHEE] TRACK VIDEO #2 Pink Cloud,,main,,jeh7y4j58Lk,289,0,2022-01-24,2022-01-24 00:00:00,171334,23518,0,2022-03-23 04:47:05,767,20,0,n,289,n,WheeIn,Jung Whee-in,정휘인,431,0,0,0,0,female,y,138,138,2017,,"{""I"":""whee_inthemood"",""S"":""0BqRGrwqndrtNkojXiqIzL"",""K"":""Wheein"",""Y"":""UCXOMKEPp0CALdBSPkReI5BQ"",""V"":""835F7B"",""A"":""whee-in\-879965664""}",2488,2018-04-17,1995-04-17,,0,none,176119,65,0,,0,178000
18631,0,For Me,문별,[Special] 문별 (Moon Byul) - '너만 들었으면 좋겠다 (For Me)' Live Clip,,main,a,bgmrYj6pvsM,296,0,2022-01-24,2022-01-24 00:00:00,297367,32608,0,2022-03-23 04:46:19,1604,38,0,n,296,n,Moonbyul,Moon Byul-yi,문별이;Moon byul,44,0,0,0,0,female,y,138,138,2018,,"{""K"":""Moonbyul"",""I"":""mo_onbyul"",""Y"":""UCFrAB5I66LgzOi15TF4PO6A"",""S"":""1eTft3tXynrKdo6XD7QHLL""}",0,2018-05-24,1992-12-22,,0,none,189696,3,0,,0,168000
18633,0,Plus n Minus,정예인,[MV] Yein(정예인) _ 'Plus n Minus',,main,,Zjcgp-y6AuE,1468,0,2022-01-25,2022-01-25 00:00:00,167008,12585,0,2022-03-23 05:31:17,651,21,0,n,1468,n,Yein,Jung Ye In,예인,361,0,0,0,0,female,y,134,0,2022,,"{""I"":""happpy_yein""}",18633,2022-01-25,1998-06-04,,0,none,0,0,0,,0,0
18635,0,Love Story,규현,KYUHYUN 규현 '연애소설 (Love Story)' MV,,main,,c5GP9qar0_Y,123,0,2022-01-25,2022-01-25 00:00:00,565544,42170,0,2022-03-23 05:31:42,2604,40,0,n,123,n,Kyuhyun,Cho Kyu-hyun,,1,0,0,0,0,male,y,189,189,2009,,"{""K"":""Cho_Kyuhyun"",""W"":""kyuhyun.smtown.com\-Intro"",""T"":""gaemgyu"",""I"":""gyuram88""}",1490,2014-11-13,1998-02-03,,0,none,295967,174,0,"{""GDA"":1}",1,0
18637,0,Nobody Else,에일리,에일리 Ailee - Nobody Else | Under The Oak Tree (Animated Music Video),,main,oe,ebPV4fYVFVk,13,0,2022-01-23,2022-01-23 00:00:00,2603108,71247,0,2022-03-23 04:00:18,7247,185,0,n,13,n,Ailee,Lee Ye-jin,,431,0,0,0,0,female,y,0,0,2011,,"{""K"":""Ailee"",""T"":""itzailee"",""V"":""FC855"",""I"":""aileeonline"",""A"":""ailee\-415508441""}",635,2012-02-08,1989-05-30,,0,none,41838,388,7,"{""GDA"":3,""MMA"":1,""MAMA"":5,""SMA"":2}",11,0
18640,0,A WOO!!,골든차일드,Golden Child 『A WOO!!』 【MUSIC VIDEO】,,main,j,GFlsr63n9GQ,319,0,2022-01-25,2022-01-25 00:00:00,296465,25842,0,2022-03-23 05:31:16,1163,31,0,n,319,n,Golden Child,,,34,0,0,0,0,male,n,0,0,2017,,"{""K"":""Golden_Child_(band)"",""T"":""Hi_Goldenness"",""F"":""gncd11"",""I"":""official_gncd11"",""V"":""E093D3"",""D"":""golden-child""}",2812,2017-08-28,,,0,none,666079,1,0,,0,0
18641,0,ddu ddu ddu,문별,[Special] 문별 (Moon Byul) - '내가 뭘 어쩌겠니? (ddu ddu ddu)' Live Clip,,main,,SJPEL8eY4I4,296,0,2022-01-26,2022-01-26 00:00:00,662140,52778,0,2022-03-23 06:02:30,4645,119,0,n,296,n,Moonbyul,Moon Byul-yi,문별이;Moon byul,44,0,0,0,0,female,y,138,138,2018,,"{""K"":""Moonbyul"",""I"":""mo_onbyul"",""Y"":""UCFrAB5I66LgzOi15TF4PO6A"",""S"":""1eTft3tXynrKdo6XD7QHLL""}",0,2018-05-24,1992-12-22,,0,none,189696,3,0,,0,168000
18642,0,SUNSET WITH YOU,재범,Def. - SUNSET WITH YOU [Official Video],,main,,HdRyCTXS5IM,1033,0,2022-01-26,2022-01-26 00:00:00,993511,109430,0,2022-03-23 06:02:55,5570,85,0,n,1033,n,Jay B,Lim Jae-beom,,0,0,0,0,0,male,y,80,80,2012,,"{""T"":""JAYBDEF___"",""I"":""jaybnow.hr"",""Y"":""UCYfHTqPM-bgnBaQqzFjBogQ"",""A"":""jay-b\-1532055760"",""D"":""idol\-jb-got7"",""C"":""off_def"",""S"":""3IjHX8KZKoeq3X4QgXxqbT""}",0,,1994-01-06,,0,none,99367,0,0,,0,790000
18643,0,Pastel,휘인,휘인(Whee In) - [WHEE] TRACK VIDEO #5 파스텔(Pastel),,main,,GV0SUaqs6b4,289,0,2022-01-27,2022-01-27 00:00:00,173114,22298,0,2022-03-23 06:46:20,1098,43,0,n,289,n,WheeIn,Jung Whee-in,정휘인,431,0,0,0,0,female,y,138,138,2017,,"{""I"":""whee_inthemood"",""S"":""0BqRGrwqndrtNkojXiqIzL"",""K"":""Wheein"",""Y"":""UCXOMKEPp0CALdBSPkReI5BQ"",""V"":""835F7B"",""A"":""whee-in\-879965664""}",2488,2018-04-17,1995-04-17,,0,none,176119,65,0,,0,178000
18644,0,Earthquake,엔시티 127,NCT 127 엔시티 127 'Earthquake' Track Video,,main,,5bocmq9IWh0,148,0,2021-12-05,2021-12-05 00:00:00,4727929,504003,0,2022-03-23 13:00:40,6956,107,0,n,148,n,NCT 127,,,1,0,0,0,0,male,n,714,714,2016,,"{""K"":""NCT_(band)"",""W"":""nct.smtown.com"",""T"":""nctsmtown_127"",""F"":""NCT.smtown"",""I"":""nct"",""V"":""F3C16D"",""D"":""nct""}",1688,2016-07-06,,,0,none,6653855,29,0,"{""GDA"":5,""MAMA"":1,""SMA"":6}",12,0
18645,0,Dreaming,엔시티 드림,NCT DREAM 엔시티 드림 'Dreaming' Track Video,,main,,qS7e7FmVRo0,149,0,2021-12-01,2021-12-01 00:00:00,6768913,677906,0,2022-03-23 13:00:16,10325,235,0,n,149,n,NCT DREAM,,,1,0,0,0,0,male,n,714,714,2016,,,1815,2016-08-24,,,0,none,5167884,24,1,"{""GDA"":2,""MMA"":1,""SMA"":2}",5,0
18646,0,Lemonade,엔시티 127,NCT 127 엔시티 127 'Lemonade' Track Video #4,,main,,MmUNXU77waQ,148,0,2021-09-09,2021-09-09 00:00:00,16742602,1017532,0,2022-03-23 13:00:39,20593,373,0,n,148,n,NCT 127,,,1,0,0,0,0,male,n,714,714,2016,,"{""K"":""NCT_(band)"",""W"":""nct.smtown.com"",""T"":""nctsmtown_127"",""F"":""NCT.smtown"",""I"":""nct"",""V"":""F3C16D"",""D"":""nct""}",1688,2016-07-06,,,0,none,6653855,29,0,"{""GDA"":5,""MAMA"":1,""SMA"":6}",12,0
18647,0,Road Trip,엔시티 127,NCT 127 엔시티 127 'Road Trip' Track Video #3,,main,,LNwQLJaT_a8,148,0,2021-09-07,2021-09-07 00:00:00,2941533,332712,0,2022-03-23 13:01:04,2913,68,0,n,148,n,NCT 127,,,1,0,0,0,0,male,n,714,714,2016,,"{""K"":""NCT_(band)"",""W"":""nct.smtown.com"",""T"":""nctsmtown_127"",""F"":""NCT.smtown"",""I"":""nct"",""V"":""F3C16D"",""D"":""nct""}",1688,2016-07-06,,,0,none,6653855,29,0,"{""GDA"":5,""MAMA"":1,""SMA"":6}",12,0
18648,0,Magic Carpet Ride,엔시티 127,NCT 127 엔시티 127 'Magic Carpet Ride' Track Video #2,,main,,GpkIBvXgGjI,148,0,2021-09-05,2021-09-05 00:00:00,2192620,306430,0,2022-03-23 13:01:31,892,25,0,n,148,n,NCT 127,,,1,0,0,0,0,male,n,714,714,2016,,"{""K"":""NCT_(band)"",""W"":""nct.smtown.com"",""T"":""nctsmtown_127"",""F"":""NCT.smtown"",""I"":""nct"",""V"":""F3C16D"",""D"":""nct""}",1688,2016-07-06,,,0,none,6653855,29,0,"{""GDA"":5,""MAMA"":1,""SMA"":6}",12,0
18654,0,Letter Filled With Light,휘인,휘인(Whee In) - [WHEE] TRACK VIDEO #3 Letter Filled With Light,,main,,MjzIU7SUNtI,289,0,2022-01-28,2022-01-28 00:00:00,74105,8922,0,2022-03-23 07:31:37,707,28,0,n,289,n,WheeIn,Jung Whee-in,정휘인,431,0,0,0,0,female,y,138,138,2017,,"{""I"":""whee_inthemood"",""S"":""0BqRGrwqndrtNkojXiqIzL"",""K"":""Wheein"",""Y"":""UCXOMKEPp0CALdBSPkReI5BQ"",""V"":""835F7B"",""A"":""whee-in\-879965664""}",2488,2018-04-17,1995-04-17,,0,none,176119,65,0,,0,178000
18655,0,Paraglide,휘인,휘인(Whee In) - [WHEE] TRACK VIDEO #6 Paraglide,,main,,hkgFhxvYgMU,289,0,2022-01-28,2022-01-28 00:00:00,99137,13524,0,2022-03-23 07:30:27,743,19,0,n,289,n,WheeIn,Jung Whee-in,정휘인,431,0,0,0,0,female,y,138,138,2017,,"{""I"":""whee_inthemood"",""S"":""0BqRGrwqndrtNkojXiqIzL"",""K"":""Wheein"",""Y"":""UCXOMKEPp0CALdBSPkReI5BQ"",""V"":""835F7B"",""A"":""whee-in\-879965664""}",2488,2018-04-17,1995-04-17,,0,none,176119,65,0,,0,178000
18656,0,Smile,샘김,Sam Kim - Smile (Prod. By R3HAB),,main,e,8tkLGCRKjPY,654,0,2022-01-28,2022-01-28 00:00:00,26890,506,0,2022-03-23 07:31:13,233,2,0,n,654,n,Sam Kim,Kim Gun-ji,,300,0,0,0,0,male,y,0,0,2016,,"{""K"":""Sam_Kim"",""T"":""leegititssam"",""I"":""leegititssam"",""F"":""officialsamkim"",""Y"":""UCVZwtg0UzSN0PxiU92S6Q2A"",""U"":""SamKim_official"",""A"":""sam-kim\-833027253""}",9699,2016-04-10,1998-02-19,,0,none,4082,38,0,,0,317000
18657,0,VIRUS,라비,라비(RAVI) - VIRUS (feat. JUSTHIS) MV,,main,,WBaw6AFdCUk,857,0,2022-01-28,2022-01-28 00:00:00,3227650,11693,0,2022-03-23 07:30:50,525,16,0,n,857,n,Ravi,Kim Won Shik,Kim Won-sik,290,0,0,0,0,male,y,215,0,2017,,"{""I"":""ravithecrackkidz""}",0,2017-01-09,1993-02-15,,0,none,63199,2,0,,0,0
18660,0,Expectation,유회승,[MV] Yoo Hwe Seung(유회승)(N.Flying) _ Expectation(기대),,main,,iGZdwvm2tP0,1018,0,2018-10-05,2018-10-05 00:00:00,436115,18839,0,2022-03-23 20:16:26,168,3,0,n,1018,n,Yoo Hweseung,Yoo Hwe-seung,,10,0,0,0,0,male,y,341,0,2018,,"{""I"":""hweng_star"",""Y"":""UCOn_YQVSnLToexOyqIIidUg"",""A"":""yoo-hwe-seung\-1282875708"",""S"":""7yL5ZmN82R59qHxOV0ejQw""}",0,,1995-02-28,,0,none,0,0,0,,0,123000
18662,0,To You My Light,유회승,[회브리SING] 유회승 – 오늘도 빛나는 너에게 Cover Ver.,,main,c,Ho2jBF5oizU,1018,512,2020-02-16,2020-02-16 00:00:00,431643,13190,0,2022-03-23 21:02:31,317,4,0,n,1018,n,Yoo Hweseung,Yoo Hwe-seung,,10,0,0,0,0,male,y,341,0,2018,,"{""I"":""hweng_star"",""Y"":""UCOn_YQVSnLToexOyqIIidUg"",""A"":""yoo-hwe-seung\-1282875708"",""S"":""7yL5ZmN82R59qHxOV0ejQw""}",0,,1995-02-28,,0,none,0,0,0,,0,123000
18663,0,Butter-Fly,유회승,[회브리SING] 유회승 – Butter-Fly (디지몬 어드벤처 오프닝) Cover Ver.,,main,c,xOPgtxEcQhM,1018,0,2019-04-10,2019-04-10 00:00:00,404333,17163,0,2022-03-23 21:02:57,118,1,0,n,1018,n,Yoo Hweseung,Yoo Hwe-seung,,10,0,0,0,0,male,y,341,0,2018,,"{""I"":""hweng_star"",""Y"":""UCOn_YQVSnLToexOyqIIidUg"",""A"":""yoo-hwe-seung\-1282875708"",""S"":""7yL5ZmN82R59qHxOV0ejQw""}",0,,1995-02-28,,0,none,0,0,0,,0,123000
18664,0,After You've Gone,유회승,[회브리SING] 유회승 - 넘쳐흘러(After You’ve Gone) (Original Song by M.C The Max) Cover Ver.,,main,c,gcBQmr2BfdA,1018,450,2019-02-15,2019-02-15 00:00:00,301868,10497,0,2022-03-23 21:15:15,126,2,0,n,1018,n,Yoo Hweseung,Yoo Hwe-seung,,10,0,0,0,0,male,y,341,0,2018,,"{""I"":""hweng_star"",""Y"":""UCOn_YQVSnLToexOyqIIidUg"",""A"":""yoo-hwe-seung\-1282875708"",""S"":""7yL5ZmN82R59qHxOV0ejQw""}",0,,1995-02-28,,0,none,0,0,0,,0,123000
18665,0,Phocha,황인욱,[MV] Hwang In Wook(황인욱) _ Phocha(포장마차),,main,,8MAYpc7Tjt0,521,0,2021-10-14,2021-10-14 00:00:00,89271,724,0,2022-03-23 08:02:56,773,2,0,n,521,n,Hwang In Wook,Hwang In-wook,Inwook Hwang,0,0,0,0,0,male,y,0,0,2017,,,0,2017-07-31,1988-01-19,,0,none,0,126,0,,0,0
18672,0,Beautiful (Part.3),워너원,Wanna One l 워너원 'Beautiful (Part.3)' MV,,main,,mSnz7g0J-eA,265,0,2022-01-27,2022-01-27 00:00:00,13275686,155056,0,2022-03-23 06:47:31,2283,82,0,n,265,n,Wanna One,,,276,0,0,0,0,male,n,0,0,2017,2019,"{""K"":""Wanna_One"",""F"":""WannaOne.official"",""T"":""WannaOne_twt"",""I"":""wannaone.official"",""W"":""wannaonego.mwave.me"",""V"":""DCD44B""}",2248,2017-08-07,,Wannable,0,none,3615408,375,2,"{""GDA"":4,""MMA"":4,""MAMA"":3,""SMA"":3}",14,0
18681,0,Press,김나영,[MV] Kim Na Young(김나영) _ Press(누른다) (re;code Episode Ⅸ),,main,,IbPNTQGtz0o,491,0,2022-01-26,2022-01-26 00:00:00,151235,2080,0,2022-03-23 06:02:33,423,0,0,n,491,n,Kim Na Young,Kim Na-young,,329,0,0,0,0,female,y,0,0,2013,,"{""K"":""Kim_Na-young_(singer)"",""W"":""www.neverlandent.co.kr\-artist\-kimnayoung.php""}",4382,2016-10-18,1991-12-31,,0,none,0,124,2,,0,0
18687,0,LIE (LOST IN EUPHORIA),비엠,BM - LIE (LOST IN EUPHORIA) _ M-V,LOST IN EUPHORIA,main,,a6UoHkAnTxw,1124,0,2022-01-28,2022-01-28 00:00:00,2075634,37689,0,2022-03-23 07:31:12,983,46,0,n,1124,n,BM,Matthew Kim,,2,0,0,0,0,male,y,113,113,2015,,"{""I"":""bigmatthewww"",""C"":""bigmattheww"",""S"":""5lZV4z4dpX6IfTYlfUMvOE""}",14314,2021-06-09,1992-10-20,,0,none,0,0,0,,0,0
18688,0,Orbit,원위,ONEWE(원위) '궤도 (Orbit_)' Acoustic ver.,,main,a,G7Rm43XIb-I,586,0,2022-01-31,2022-01-31 00:00:00,50132,5828,0,2022-03-23 09:30:27,507,17,0,n,586,n,Onewe,,ワンウィ—; M.A.S 0094,44,0,0,0,0,male,n,0,0,2019,,"{""K"":""Onewe"",""T"":""official_ONEWE"",""I"":""official_onewe"",""F"":""officialonewe"",""Y"":""UCj-dtq6jHfj4_fufifPzMEQ"",""V"":""BD1843"",""A"":""onewe\-1437510372""}",5608,,,WEVE,0,none,90325,0,0,,0,412000
18689,0,Floating Island (CyA),원위,ONEWE(원위) CyA '들뜬 섬' Special Clip,,main,,lVn1u7DMrjc,586,0,2022-01-23,2022-01-23 00:00:00,29470,4710,0,2022-03-23 04:01:30,210,13,0,n,586,n,Onewe,,ワンウィ—; M.A.S 0094,44,0,0,0,0,male,n,0,0,2019,,"{""K"":""Onewe"",""T"":""official_ONEWE"",""I"":""official_onewe"",""F"":""officialonewe"",""Y"":""UCj-dtq6jHfj4_fufifPzMEQ"",""V"":""BD1843"",""A"":""onewe\-1437510372""}",5608,,,WEVE,0,none,90325,0,0,,0,412000
18690,0,COSMOS,원위,ONEWE(원위) '천체 (COSMOS)' Acoustic ver.,,main,a,2peV9yA0PkM,586,0,2021-09-19,2021-09-19 00:00:00,143845,12043,0,2022-03-23 04:00:41,344,6,0,n,586,n,Onewe,,ワンウィ—; M.A.S 0094,44,0,0,0,0,male,n,0,0,2019,,"{""K"":""Onewe"",""T"":""official_ONEWE"",""I"":""official_onewe"",""F"":""officialonewe"",""Y"":""UCj-dtq6jHfj4_fufifPzMEQ"",""V"":""BD1843"",""A"":""onewe\-1437510372""}",5608,,,WEVE,0,none,90325,0,0,,0,412000
18692,0,Space (Kanghyun),원위,ONEWE(원위) 강현 'Space' Guitar Solo Clip,,main,,npN1eZY5-L8,586,0,2021-09-17,2021-09-17 00:00:00,50309,8880,0,2022-03-23 04:01:55,66,4,0,n,586,n,Onewe,,ワンウィ—; M.A.S 0094,44,0,0,0,0,male,n,0,0,2019,,"{""K"":""Onewe"",""T"":""official_ONEWE"",""I"":""official_onewe"",""F"":""officialonewe"",""Y"":""UCj-dtq6jHfj4_fufifPzMEQ"",""V"":""BD1843"",""A"":""onewe\-1437510372""}",5608,,,WEVE,0,none,90325,0,0,,0,412000
18695,0,Blind Days,시연,[Special Clip] Dreamcatcher(드림캐쳐) 시연 'KING's RAID OST - Blind Days' Cover,,main,ope,0Q5iO11zbZs,592,0,2019-11-15,2019-11-15 00:00:00,563957,34782,0,2022-03-23 06:31:19,208,8,0,n,592,n,Siyeon,Lee Si-yeon,Lee Si-yeon;이시연,11,0,0,0,0,female,y,56,56,2020,,[],5651,2020-01-29,1995-10-01,,0,none,0,0,0,,0,0
18698,0,Deja Vu,드림캐쳐,[MV] Deja Vu (Japanese Ver.) - KING's RAID X Dreamcatcher MV (Moving Illustration),,main,oj,gpcKU_Zjyh0,56,0,2019-09-18,2019-09-18 00:00:00,3270037,102581,0,2022-03-23 06:45:32,1799,28,0,n,56,n,Dreamcatcher,,,11,0,0,0,0,female,n,0,0,2014,,"{""K"":""Dreamcatcher_(band)"",""T"":""hf_dreamcatcher"",""I"":""hf_dreamcatcher"",""Y"":""UCijULR2sXLutCRBtW3_WEfA"",""V"":""E8D2CB"",""D"":""Dreamcatcher"",""U"":""Dreamcatcherofficial"",""A"":""dreamcatcher\-1194912387"",""S"":""5V1qsQHdXNm4ZEZHWvFnqQ""}",2007,2017-01-13,,InSomnia,0,none,547110,0,0,,0,1410000
18703,0,Your name,조이,[MV] 조이(JOY) - '감정의 이름' 《한 사람만》 OST Part.4 ♪ | JTBC 220125 방송,,main,o,Zb26ziLfMTM,393,0,2022-01-28,2022-01-28 00:00:00,16515,1208,0,2022-03-23 07:30:49,101,5,0,n,393,n,Joy,Park Soo-young,박수영,1,0,0,0,0,female,y,165,165,2016,,"{""K"":""Joy_(singer)"",""I"":""joy.redvelvet"",""A"":""joy\-1368713719"",""S"":""0sYpJ0nCC8AlDrZFeAA7ub""}",13606,2021-05-31,1996-09-03,,0,none,130805,68,0,,0,0
18705,0,Just,이영지,[MV] 이영지 - 그냥,,main,,cl8rOaX0ye4,1383,0,2022-02-02,2022-02-02 00:00:00,1003700,37604,0,2022-03-23 10:45:54,2178,41,0,n,1383,n,Lee Young Ji,Lee Young-ji,,422,0,0,0,0,female,y,0,0,2019,,"{""I"":""youngji_02"",""Y"":""UC3dJKwKxhR1Boz56EsI5PYQ"",""W"":""www.main-stream.net\-"",""C"":""youngji02"",""S"":""0Y2AcMPMpeuPXtPQGVvRBq""}",17427,,2002-09-10,,0,none,0,10,0,,0,638000
18707,0,Perfect Man,신화,SHINHWA 신화 'Perfect Man' MV,,main,,Lxe9yXVa24Q,173,0,2002-03-29,2022-02-03 00:00:00,231144,23029,0,2022-03-23 11:17:11,1731,71,0,n,173,n,Shinhwa,,,74,0,0,0,0,male,n,0,0,1998,,"{""K"":""Shinhwa"",""Y"":""UCfLAn71HQuv5vVte_85v5AQ"",""I"":""shinhwa_official"",""T"":""ShinhwaCompany"",""V"":""EF51FB"",""D"":""shinhwa""}",0,1998-03-24,,Shinhwa Changjo,3073704,none,3520672,56,0,"{""GDA"":6,""MMA"":1,""MAMA"":5,""SMA"":5}",17,254000
18711,0,Ride or die,뱀뱀,뱀뱀 (BamBam) 'Ride or die' Dance Practice (Fix Ver.),,main,d,132Wjupb9aM,1138,0,2022-02-03,2022-02-03 00:00:00,90556,12847,0,2022-03-23 11:16:19,372,11,0,n,1138,n,Bambam,Kunpimook Bhuwakul,,281,0,0,0,0,male,y,80,80,2019,,"{""T"":""BAMBAMxABYSS"",""I"":""bambamxabyss"",""F"":""bambamxabyss"",""Y"":""UCHOet1pAQ-jlhonoQGqBf5g"",""V"":""869F13"",""A"":""bambam\-1571429711"",""D"":""idol\-bambam-got7"",""S"":""2p48L95TwEaYkSdn6R7LOr""}",14408,2021-06-15,1997-05-02,,0,none,234012,0,0,,0,1390000
18712,0,Pity Party,제이미,JAMIE (제이미) - Pity Party Official Music Video,,main,,FqvWpHyc3ps,106,0,2022-02-03,2022-02-03 00:00:00,3774701,138407,0,2022-03-23 11:15:54,10629,233,0,n,106,n,Jamie,Park Ji-min,Park Jimin,274,0,0,0,0,female,y,241,0,2015,,"{""K"":""Park_Ji-min_(singer"",""I"":""jiminxjamie"",""T"":""jiminpark07"",""A"":""park-jimin\-715442377""}",1843,2015-04-05,1997-07-05,,0,none,0,0,0,,0,0
18714,0,Child,마크,[STATION : NCTLAB] MARK 마크 'Child' MV,,main,,VbIf3z2SqHg,1254,0,2022-02-04,2022-02-04 00:00:00,11434690,1112862,0,2022-03-23 12:00:17,55524,946,0,n,1254,n,Mark,Lee Min Hyung,Mark Lee;이민형,1,0,0,0,0,male,y,150,714,2017,,"{""I"":""onyourm__ark"",""W"":""nct.smtown.com""}",0,2016-04-04,1999-08-02,NCTzen,0,none,0,4,0,,0,0
18716,0,LxxK 2 U,최예나,YENA(최예나) - 'LxxK 2 U' Official Performance Video,,main,,Iwx9t3qTcV4,1462,0,2022-01-30,2022-01-30 00:00:00,403143,35528,0,2022-03-23 08:46:41,1962,67,0,n,1462,n,YENA,,,79,0,0,0,0,female,y,337,0,2022,,"{""T"":""YENA_OFFICIAL"",""I"":""yena.jigumina"",""F"":""yenaofficial"",""Y"":""UCkrDEGNM3mqZXHk2MfnOjMw"",""V"":""824F9D"",""S"":""49muoiIu4uea4PO8vueUNN""}",18516,2022-01-17,1999-09-29,,0,none,101990,8,0,,0,145000
